year,day,month,time,measurable,tail_length,fork_length,mass,prey,prey_sex,prey_maturity,bite,digestion,band,yday,bridled
2000,13,8,0.583333333,whole ,99,NA,4,capelin,unknown,immature,BB,fresh,NA,226,
2000,13,8,0.680555556,whole ,155,NA,15,capelin,female,spent,BB,fresh,NA,226,
2000,13,8,0.680555556,whole ,152,NA,11.5,capelin,female,spent,BB,fresh,NA,226,
2000,13,8,0.680555556,whole ,139,NA,8,capelin,female,spent,BB,headless,NA,226,
2000,13,8,0.6875,whole ,175,NA,17,capelin,female,spent,BB,fresh,NA,226,
2000,10,8,N/A,whole ,171,NA,16.5,capelin,female,spent,MB,headless,NA,223,
2000,10,8,N/A,whole ,169,NA,13.5,capelin,female,spent,BA,headless,NA,223,
2000,10,8,N/A,whole ,179,NA,20,capelin,female,spent,NA,fresh,NA,223,
2000,10,8,N/A,whole ,162,NA,16.5,capelin,female,spent,NA,fresh,NA,223,
2000,10,8,N/A,whole ,135,NA,9,capelin,female,unknown,FB,headless,NA,223,
2000,10,8,N/A,whole ,166,NA,19.5,capelin,female,spent,MB,fresh,NA,223,
2000,10,8,N/A,whole ,160,NA,15.5,capelin,female,spent,NA,fresh,NA,223,
2000,10,8,N/A,whole ,171,NA,14,capelin,female,spent,BB,headless,NA,223,
2000,10,8,N/A,whole ,143,NA,10,capelin,female,unknown,BB,fresh,NA,223,
2000,10,8,N/A,whole ,142,NA,8,capelin,female,unknown,MB,fresh,NA,223,
2000,10,8,N/A,whole ,163,NA,13.5,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,162,NA,16.5,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,168,NA,19.5,capelin,female,spent,MA,eyeless,NA,223,
2000,10,8,N/A,whole ,156,NA,16.5,capelin,female,spent,NA,headless,NA,223,
2000,10,8,N/A,whole ,171,NA,15,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,142,NA,14,capelin,female,gravid,MA,headless,NA,223,
2000,10,8,N/A,whole ,148,NA,12.5,capelin,unknown,unknown,MB,snoutless,NA,223,
2000,10,8,N/A,whole ,172,NA,17,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,147,NA,11.5,capelin,female,spent,BB,eyeless,NA,223,
2000,10,8,N/A,whole ,157,NA,17.5,capelin,female,spent,NA,fresh,NA,223,
2000,10,8,N/A,whole ,148,NA,10.5,capelin,unknown,unknown,BB,fresh,NA,223,
2000,10,8,N/A,whole ,96,NA,2,capelin,unknown,immature,NA,fresh,NA,223,
2000,10,8,N/A,whole ,175,NA,17.5,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,165,NA,17,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,124,NA,7.5,capelin,unknown,immature,BB,fresh,NA,223,
2000,10,8,N/A,whole ,160,NA,15.5,capelin,female,spent,MA,fresh,NA,223,
2000,10,8,N/A,whole ,166,NA,16,capelin,female,spent,MA,fresh,NA,223,
2000,10,8,N/A,whole ,164,NA,12.5,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,168,NA,13.5,capelin,female,spent,BB,snoutless,NA,223,
2000,10,8,N/A,whole ,159,NA,11.5,capelin,female,spent,BB,headless,NA,223,
2000,10,8,N/A,whole ,169,NA,15,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,171,NA,15.5,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,160,NA,15,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,159,NA,15,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,163,NA,15,capelin,female,spent,NA,fresh,NA,223,
2000,10,8,N/A,whole ,162,NA,12.5,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,151,NA,10,capelin,female,spent,BB,fresh,NA,223,
2000,10,8,N/A,whole ,144,NA,9.5,capelin,unknown,unknown,BB,headless,NA,223,
2000,10,8,N/A,whole ,136,NA,8,capelin,unknown,unknown,NA,headless,NA,223,
2000,10,8,N/A,whole ,NA,NA,5,capelin,unknown,unknown,BB,headless,NA,223,
2000,7,8,N/A,whole ,164,NA,11.5,capelin,female,spent,BB,fresh,NA,220,
2000,7,8,N/A,whole ,151,NA,19.5,capelin,female,gravid,NA,fresh,NA,220,
2000,7,8,N/A,whole ,153,NA,11.5,capelin,female,spent,NA,snoutless,NA,220,
2000,7,8,N/A,whole ,148,NA,9,capelin,female,spent,NA,headless,NA,220,
2000,7,8,N/A,whole ,146,NA,7,capelin,unknown,immature,NA,fresh,NA,220,
2000,7,8,N/A,whole ,156,NA,17.5,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,whole ,164,NA,13.5,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,whole ,138,NA,10,capelin,unknown,unknown,NA,fresh,NA,220,
2000,7,8,N/A,whole ,112,NA,1.5,sandlance,NA,immature,NA,snoutless,NA,220,
2000,7,8,N/A,whole ,NA,NA,9.5,capelin,female,gravid,NA,headless,NA,220,
2000,7,8,N/A,whole ,124,NA,5,capelin,female,spent,BB,eyeless,NA,220,
2000,7,8,N/A,whole ,NA,NA,5.8,capelin,female,spent,NA,snoutless,NA,220,
2000,7,8,N/A,whole ,161,NA,15.3,capelin,female,spent,BA,fresh,NA,220,
2000,7,8,N/A,whole ,135,NA,7.5,capelin,female,spent,FA,snoutless ,NA,220,
2000,7,8,N/A,whole ,NA,NA,4,capelin,female,spent,BB,headless,NA,220,
2000,7,8,N/A,whole ,NA,NA,7.5,capelin,female,spent,BB,headless,NA,220,
2000,7,8,N/A,whole ,NA,NA,16,capelin,female,gravid,FA,headless,NA,220,
2000,7,8,N/A,whole ,144,NA,7.5,capelin,female,spent,BB,fresh,NA,220,
2000,7,8,N/A,whole ,141,NA,8.8,capelin,female,spent,BB,snoutless ,NA,220,
2000,7,8,N/A,whole ,161,NA,14.8,capelin,female,spent,BA,fresh,NA,220,
2000,7,8,N/A,whole ,173,NA,15.5,capelin,female,spent,BB,headless,NA,220,
2000,7,8,N/A,whole ,NA,NA,17,capelin,female,spent,MB,headless,NA,220,
2000,7,8,N/A,whole ,NA,NA,5.5,capelin,female,spent,BA,snoutless,NA,220,
2000,7,8,N/A,whole ,142,NA,11,capelin,female,spent,FA,fresh,NA,220,
2000,7,8,N/A,whole ,NA,NA,11.5,capelin,female,spent,BA,headless,NA,220,
2000,7,8,N/A,whole ,146,NA,11,capelin,female,spent,MB,snoutless,NA,220,
2000,7,8,N/A,whole ,140,NA,7.8,capelin,female,spent,BB,snoutless,NA,220,
2000,7,8,N/A,whole ,154,NA,10.5,capelin,female,spent,FA,fresh,NA,220,
2000,7,8,N/A,whole ,172,NA,14,capelin,female,spent,BB,snoutless ,NA,220,
2000,7,8,N/A,whole ,138,NA,7.3,capelin,female,spent,BB,headless,NA,220,
2000,7,8,N/A,whole ,161,NA,12.5,capelin,female,spent,BB,fresh,NA,220,
2000,7,8,N/A,whole ,163,NA,11.5,capelin,female,spent,BB,eyeless,NA,220,
2000,7,8,N/A,whole ,NA,NA,5,capelin,female,spent,NA,headless,NA,220,
2000,7,8,N/A,whole ,150,NA,11,capelin,female,spent,BB,headless,NA,220,
2000,7,8,N/A,whole ,138,NA,8,capelin,female,spent,FA,headless,NA,220,
2000,7,8,N/A,whole ,148,NA,16,capelin,female,spent,BB,fresh,NA,220,
2000,7,8,N/A,whole ,153,NA,9,capelin,female,spent,BB,snoutless ,NA,220,
2000,7,8,N/A,whole ,NA,NA,11,capelin,female,spent,NA,headless,NA,220,
2000,7,8,N/A,whole ,153,NA,10,capelin,female,spent,BB,fresh,NA,220,
2000,7,8,N/A,whole ,NA,NA,8,capelin,female,spent,NA,headless,NA,220,
2000,7,8,N/A,whole ,NA,NA,9.5,capelin,female,spent,BB,headless,NA,220,
2000,7,8,N/A,whole ,133,NA,8,capelin,female,spent,MB,eyeless,NA,220,
2000,7,8,N/A,whole ,134,NA,6.5,capelin,unknown,spent,BB,eyeless,NA,220,
2000,7,8,N/A,whole ,NA,NA,7,capelin,unknown,spent,BB,headless,NA,220,
2000,7,8,N/A,whole ,158,NA,13,capelin,female,gravid,NA,headless,NA,220,
2000,7,8,N/A,whole ,162,NA,10,capelin,female,gravid,NA,headless,NA,220,
2000,7,8,N/A,whole ,162,NA,14,capelin,female,spent,NA,headless,NA,220,
2000,7,8,N/A,whole ,174,NA,16,capelin,female,spent,NA,headless,NA,220,
2000,7,8,N/A,whole ,154,NA,12.5,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,whole ,143,NA,7.5,capelin,female,unknown,NA,fresh,NA,220,
2000,7,8,N/A,whole ,NA,NA,15,capelin,unknown,immature,NA,headless,NA,220,
2000,7,8,N/A,partial,NA,NA,NA,capelin,unknown,unknown,NA,NA,NA,220,
2000,7,8,N/A,whole ,178,NA,13,capelin,female,spent,NA,headless,NA,220,
2000,7,8,N/A,whole ,137,NA,6.5,capelin,unknown,immature,NA,headless,NA,220,
2000,7,8,N/A,whole ,161,NA,12.5,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,partial,NA,NA,NA,capelin,unknown,unknown,NA,NA,NA,220,
2000,7,8,N/A,whole ,146,NA,8.5,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,whole ,163,NA,13,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,partial,NA,NA,NA,capelin,female,spent,NA,NA,NA,220,
2000,7,8,N/A,whole ,150,NA,10,capelin,female,unknown,NA,NA,NA,220,
2000,7,8,N/A,whole ,142,NA,9,capelin,female,unknown,NA,headless,NA,220,
2000,7,8,N/A,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,220,
2000,7,8,N/A,whole ,176,NA,17,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,whole ,170,NA,14.5,capelin,unknown,spent,NA,NA,NA,220,
2000,7,8,N/A,partial,NA,NA,NA,capelin,female,unknown,NA,NA,NA,220,
2000,7,8,N/A,whole ,162,NA,15.5,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,whole ,165,NA,12,capelin,female,spent,NA,headless,NA,220,
2000,7,8,N/A,partial,NA,NA,NA,capelin,unknown,unknown,NA,NA,NA,220,
2000,7,8,N/A,whole ,161,NA,11.5,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,whole ,158,NA,13,capelin,female,spent,NA,fresh,NA,220,
2000,7,8,N/A,whole ,159,NA,18.5,capelin,female,spent,NA,headless,NA,220,
2000,7,8,N/A,whole ,135,NA,9,capelin,female,unknown,FB,headless,NA,220,
2000,7,8,N/A,whole ,160,NA,11,capelin,female,spent,BB,headless,NA,220,
2000,6,8,N/A,whole ,158,NA,15,capelin,female,spent,FA,fresh,NA,219,
2000,6,8,N/A,whole ,NA,NA,8,capelin,female,spent,BB,headless,NA,219,
2000,6,8,N/A,whole ,147,NA,11,capelin,female,spent,BB,fresh,NA,219,
2000,6,8,N/A,whole ,NA,NA,9.5,capelin,female,spent,BA,headless,NA,219,
2000,6,8,N/A,whole ,103,NA,8.5,sculpin,NA,NA,NA,eyeless,NA,219,
2000,5,8,0.810416667,whole ,NA,NA,0.229166667,capelin,female,spent,BB,headless,NA,218,
2000,5,8,0.810416667,whole ,NA,NA,11.5,capelin,female,spent,BB,headless,NA,218,
2000,5,8,0.810416667,whole ,135,NA,9.5,capelin,female,spent,BB,fresh,NA,218,
2000,5,8,0.810416667,whole ,131,NA,8,capelin,female,spent,BB,headless,NA,218,
2000,5,8,0.810416667,whole ,161,NA,17,capelin,male,unknown,FB,eyeless,NA,218,
2000,5,8,0.810416667,whole ,NA,NA,10,capelin,female,spent,BA,headless,NA,218,
2000,5,8,0.810416667,whole ,NA,NA,10,capelin,female,spent,BB,headless,NA,218,
2000,5,8,0.810416667,whole ,138,NA,14,capelin,female,gravid,BA,snoutless,NA,218,
2000,5,8,0.810416667,whole ,NA,NA,14,capelin,female,spent,BB,headless,NA,218,
2000,5,8,0.810416667,whole ,NA,NA,15.5,capelin,male,unknown,BB,headless,NA,218,
2000,5,8,0.810416667,whole ,139,NA,9.5,capelin,female,spent,FA,fresh,NA,218,
2000,5,8,0.810416667,whole ,147,NA,11.5,capelin,female,spent,NA,snoutless,NA,218,
2000,5,8,0.831944444,whole ,132,NA,7,capelin,female,spent,BA,snoutless,NA,218,
2000,5,8,0.831944444,whole ,NA,NA,8.5,capelin,female,spent,NA,headless,NA,218,
2000,5,8,0.831944444,whole ,NA,NA,6,capelin,female,spent,BB,headless,NA,218,
2000,5,8,0.831944444,partial,NA,NA,7.5,capelin,female,spent,NA,NA,NA,218,
2000,5,8,0.831944444,whole ,NA,NA,4.5,capelin,female,spent,BB,headless,NA,218,
2000,5,8,0.836805556,whole ,161,NA,20,capelin,male,unknown,BB,snoutless,NA,218,
2000,5,8,0.836805556,whole ,NA,NA,13.5,capelin,female,spent,BB,headless,NA,218,
2000,5,8,0.836805556,whole ,NA,NA,7,capelin,female,spent,BA,headless,NA,218,
1999,5,8,5:30-6:45,whole ,149,NA,8.5,capelin,female,spent,FA,fresh,NA,217,
1999,5,8,5:30-6:45,whole ,159,NA,15,capelin,female,spent,FA,fresh,NA,217,
1999,5,8,5:30-6:45,whole ,138,NA,12.5,capelin,female,gravid,FA,fresh,NA,217,
1999,5,8,5:30-6:45,whole ,123,NA,6.5,capelin,female,spent,FA,snoutless,NA,217,
1999,5,8,5:30-6:45,whole ,122,NA,8.5,capelin,female,spent,BA,snoutless,NA,217,
1999,5,8,5:30-6:45,whole ,163,NA,7,sandlance,NA,NA,FB,fresh,NA,217,
1999,5,8,5:30-6:45,whole ,151,NA,11.5,capelin,female,spent,FA,snoutless,NA,217,
1999,5,8,5:30-6:45,whole ,142,NA,12.5,capelin,female,spent,BA,snoutless,NA,217,
1999,5,8,5:30-6:45,whole ,164,NA,15,capelin,female,spent,BA,snoutless,NA,217,
1999,5,8,5:30-6:45,whole ,132,NA,11.5,capelin,female,spent,BB,fresh,NA,217,
1999,31,7,16:00-17:00,whole ,141,NA,12.5,capelin,female,spent,BB,headless,NA,212,
1999,31,7,16:00-17:00,whole ,128,NA,9.5,capelin,female,spent,BB,headless,NA,212,
1999,31,7,16:00-17:00,whole ,139,NA,NA,capelin,female,spent,BB,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,144,NA,14.5,capelin,female,spent,FB,headless,NA,212,
1999,31,7,16:00-17:00,whole ,147,NA,13.5,capelin,female,spent,FB,snoutless,NA,212,
1999,31,7,16:00-17:00,whole ,147,NA,NA,capelin,female,spent,FB,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,146,NA,10.5,capelin,female,spent,BB,snoutless,NA,212,
1999,31,7,16:00-17:00,whole ,137,NA,NA,capelin,female,spent,FA,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,154,NA,16.5,capelin,female,spent,FB,snoutless,NA,212,
1999,31,7,16:00-17:00,whole ,144,NA,17.5,capelin,female,gravid,BA,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,151,NA,14.5,capelin,female,spent,FB,snoutless,NA,212,
1999,31,7,16:00-17:00,whole ,160,NA,15,capelin,female,spent,FB,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,134,NA,11,capelin,female,gravid,FA,mouthless,NA,212,
1999,31,7,16:00-17:00,whole ,147,NA,17,capelin,female,spent,BB,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,147,NA,17,capelin,female,spent,FB,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,123,NA,8,capelin,female,spent,BA,snoutless,NA,212,
1999,31,7,16:00-17:00,whole ,150,NA,11.5,capelin,female,spent,FA,snoutless,NA,212,
1999,31,7,16:00-17:00,whole ,131,NA,8.5,capelin,female,spent,FA,headless,NA,212,
1999,31,7,16:00-17:00,whole ,141,NA,16,capelin,female,spent,FB,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,NA,NA,8,capelin,female,spent,BB,headless,NA,212,
1999,31,7,16:00-17:00,whole ,138,NA,11,capelin,female,gravid,BB,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,145,NA,12.5,capelin,female,spent,BB,snoutless,NA,212,
1999,31,7,16:00-17:00,whole ,155,NA,16.5,capelin,female,spent,FA,snoutless,NA,212,
1999,31,7,16:00-17:00,whole ,153,NA,13.5,capelin,female,spent,BB,snoutless,NA,212,
1999,31,7,16:00-17:00,whole ,156,NA,11,capelin,female,spent,BB,headless,NA,212,
1999,31,7,16:00-17:00,whole ,139,NA,10.5,capelin,female,spent,BA,mouthless,NA,212,
1999,31,7,16:00-17:00,whole ,123,NA,6.5,capelin,unknown,immature,BA,mouthless,NA,212,
1999,31,7,16:00-17:00,whole ,150,NA,15,capelin,female,spent,BA,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,141,NA,12.5,capelin,female,spent,FA,fresh,NA,212,
1999,31,7,16:00-17:00,whole ,142,NA,11,capelin,female,spent,NA,headless,NA,212,
1999,29,7,N/A,partial,NA,NA,5.5,capelin,female,spent,NA,NA,NA,210,
1999,29,7,N/A,whole ,123,NA,9,capelin,female,spent,BB,fresh,NA,210,
1999,27,7,N/A,whole ,129,NA,7.5,capelin,female,spent,FA,snoutless,NA,208,
1999,27,7,N/A,whole ,137,NA,10.5,capelin,female,gravid,BA,fresh,NA,208,
1999,27,7,N/A,whole ,164,NA,22,capelin,female,gravid,FA,fresh,NA,208,
1999,27,7,N/A,whole ,159,NA,19,capelin,female,gravid,FA,headless,NA,208,
1999,27,7,N/A,whole ,153,NA,15,capelin,female,gravid,BA,mouthless,NA,208,
1999,27,7,N/A,whole ,149,NA,14,capelin,female,spent,BA,snoutless,NA,208,
1999,27,7,N/A,whole ,163,NA,22,capelin,female,spent,BB,fresh,NA,208,
1999,27,7,N/A,whole ,166,NA,18,capelin,female,spent,FA,fresh,NA,208,
1999,27,7,N/A,whole ,125,NA,7.5,capelin,female,spent,BA,headless,NA,208,
1999,27,7,N/A,whole ,152,NA,16.5,capelin,female,spent,BA,mouthless,NA,208,
1999,27,7,N/A,whole ,139,NA,12.5,capelin,female,spent,BB,fresh,NA,208,
1999,27,7,N/A,whole ,167,NA,16.5,capelin,female,spent,BB,fresh,NA,208,
1999,27,7,N/A,whole ,140,NA,10,capelin,female,spent,FA,headless,NA,208,
1999,27,7,N/A,whole ,134,NA,9.5,capelin,female,spent,FA,fresh,NA,208,
1999,27,7,N/A,whole ,161,NA,19.5,capelin,female,spent,BA,fresh,NA,208,
1999,27,7,N/A,whole ,135,NA,11,capelin,female,gravid,BA,snoutless,NA,208,
1999,27,7,N/A,whole ,NA,NA,13,capelin,female,gravid,FA,headless,NA,208,
1999,27,7,N/A,whole ,NA,NA,5.5,capelin,female,spent,BA,headless,NA,208,
1999,27,7,N/A,whole ,157,NA,14,capelin,female,spent,FA,snoutless,NA,208,
1999,27,7,N/A,whole ,146,NA,11.5,capelin,female,spent,BB,fresh,NA,208,
1998,16,8,0.229166667,whole ,133,NA,7.5,capelin,female,spent,FA,headless,NA,228,
1998,16,8,0.229166667,whole ,NA,NA,11.5,capelin,female,spent,BB,headless,NA,228,
1998,16,8,0.229166667,whole ,140,NA,12,capelin,female,spent,BB,fresh,NA,228,
1998,16,8,0.229166667,whole ,159,NA,8,sandlance,NA,NA,FA,fresh,NA,228,
1998,16,8,0.229166667,whole ,155,NA,21,capelin,female,spent,BB,fresh,NA,228,
1998,16,8,0.229166667,whole ,151,NA,11.5,capelin,female,spent,BB,mouthless,NA,228,
1998,16,8,0.229166667,whole ,NA,NA,5.8,sandlance,NA,NA,BB,headless,NA,228,
1998,16,8,0.229166667,whole ,130,NA,8.5,capelin,female,spent,BA,eyeless,NA,228,
1998,16,8,0.229166667,whole ,NA,NA,6,capelin,female,spent,FA,headless,NA,228,
1998,16,8,0.229166667,whole ,116,NA,6,capelin,female,spent,BB,fresh,NA,228,
1998,16,8,0.229166667,whole ,148,NA,12,capelin,female,spent,BB,fresh,NA,228,
1998,16,8,0.229166667,whole ,136,NA,9.5,capelin,female,spent,FA,snoutless,NA,228,
1998,16,8,0.229166667,whole ,143,NA,10.8,capelin,female,spent,BA,snoutless,NA,228,
1998,16,8,0.229166667,whole ,160,NA,8,sandlance,NA,NA,A,eyeless,NA,228,
1998,16,8,0.229166667,whole ,136,NA,11.5,capelin,female,spent,FA,fresh,NA,228,
1998,16,8,0.229166667,whole ,149,NA,11,capelin,female,spent,FA,fresh,NA,228,
1998,16,8,0.229166667,whole ,167,NA,14.5,capelin,female,spent,BB,fresh,NA,228,
1998,16,8,0.229166667,whole ,193,NA,19.5,sandlance,NA,NA,FA,fresh,NA,228,
1998,16,8,0.229166667,whole ,160,NA,21.5,capelin,female,spent,FB,fresh,NA,228,
1998,16,8,0.229166667,whole ,164,NA,18,capelin,male,unknown,FA,snoutless,NA,228,
1998,16,8,0.229166667,whole ,129,NA,10,capelin,female,spent,BB,fresh,NA,228,
1998,15,8,5:30-7:00,whole ,130,NA,9.5,capelin,female,spent,FA,snoutless,NA,227,
1998,15,8,5:30-7:00,whole ,131,NA,11,capelin,female,spent,BB,headless,NA,227,
1998,15,8,5:30-7:00,whole ,141,NA,14,capelin,female,spent,BA,fresh,NA,227,
1998,15,8,5:30-7:00,whole ,140,NA,16,capelin,female,spent,BA,fresh,NA,227,
1998,15,8,5:30-7:00,whole ,127,NA,11,capelin,female,immature,BB,fresh,NA,227,
1998,14,8,5:40-6:40,whole ,117,NA,3.2,capelin,female,spent,BB,headless,NA,226,
1998,14,8,5:40-6:40,whole ,136,NA,9.3,capelin,female,spent,BA,headless,NA,226,
1998,14,8,5:40-6:40,whole ,113,NA,5.3,capelin,female,immature,BB,fresh,NA,226,
1998,14,8,5:40-6:40,whole ,143,NA,10.5,capelin,female,spent,BB,fresh,NA,226,
1998,14,8,5:40-6:40,whole ,125,NA,7.5,capelin,female,immature,BB,snoutless,NA,226,
1998,14,8,5:40-6:40,whole ,150,NA,12.5,capelin,female,spent,FB,fresh,NA,226,
1998,14,8,5:40-6:40,whole ,136,NA,13.2,capelin,female,gravid,BB,snoutless,NA,226,
1998,14,8,5:40-6:40,whole ,113,NA,5.5,capelin,female,immature,BA,headless,NA,226,
1998,14,8,5:40-6:40,whole ,136,NA,12,capelin,female,spent,BB,fresh,NA,226,
1998,14,8,5:40-6:40,whole ,123,NA,9.5,capelin,female,spent,BB,headless,NA,226,
1998,14,8,5:40-6:40,whole ,142,NA,16,capelin,female,spent,BB,snoutless,NA,226,
1998,14,8,7:20-8:00,whole ,120,NA,7.5,capelin,female,immature,BB,headless,NA,226,
1998,14,8,7:20-8:00,whole ,NA,NA,16.2,capelin,female,spent,BB,headless,NA,226,
1998,14,8,7:20-8:00,whole ,140,NA,11,capelin,female,immature,FA,fresh,NA,226,
1998,14,8,7:20-8:00,whole ,161,NA,15.5,capelin,female,spent,FB,headless,NA,226,
1998,14,8,7:20-8:00,whole ,131,NA,11.7,capelin,female,spent,FA,snoutless,NA,226,
1998,14,8,7:20-8:00,whole ,140,NA,14,capelin,female,spent,FA,headless,NA,226,
1998,14,8,7:20-8:00,whole ,141,NA,14,capelin,female,spent,FA,fresh,NA,226,
1998,14,8,7:20-8:00,whole ,115,NA,6.7,capelin,female,immature,BB,headless,NA,226,
1998,14,8,7:20-8:00,whole ,126,NA,10.5,capelin,female,immature,BB,fresh,NA,226,
1998,14,8,7:20-8:00,whole ,126,NA,10.5,capelin,female,immature,NA,fresh,NA,226,
1998,8,8,N/A,whole ,164,NA,14.5,capelin,female,spent,FA,fresh,NA,220,
1998,8,8,N/A,whole ,150,NA,12,capelin,female,spent,B,headless,NA,220,
1998,8,8,N/A,whole ,146,NA,13,capelin,male,unknown,FA,fresh,NA,220,
1998,8,8,N/A,whole ,137,NA,12.5,capelin,female,gravid,BA,headless,NA,220,
1998,8,8,N/A,whole ,137,NA,8.5,capelin,female,spent,FA,headless,NA,220,
1998,8,8,N/A,whole ,135,NA,12,capelin,female,gravid,NA,eyeless,NA,220,
1998,6,8,evening,whole ,138,NA,7.5,capelin,female,spent,B,headless,NA,218,
1998,6,8,evening,whole ,146,NA,13,capelin,female,spent,FB,mouthless,NA,218,
1998,6,8,evening,whole ,153,NA,17,capelin,female,spent,BA,eyeless,NA,218,
1998,6,8,evening,partial,NA,NA,9.5,capelin,female,spent,NA,NA,NA,218,
1998,6,8,evening,whole ,137,NA,12,capelin,female,gravid,FA,fresh,NA,218,
1998,6,8,evening,whole ,142,NA,11,capelin,female,gravid,NA,fresh,NA,218,
1998,6,8,evening,whole ,115,NA,5,capelin,female,immature,NA,fresh,NA,218,
1998,6,8,evening,whole ,160,NA,22.5,capelin,male,unknown,BB,headless,NA,218,
1998,6,8,evening,whole ,135,NA,12.5,capelin,female,gravid,FA,snoutless,NA,218,
1998,5,8,N/A,whole ,143,NA,8.5,capelin,female,unknown,FB,NA,NA,217,
1998,5,8,N/A,whole ,144,NA,10.7,capelin,female,unknown,BB,snoutless,NA,217,
1998,5,8,N/A,whole ,142,NA,15,capelin,female,gravid,BA,fresh,NA,217,
1998,5,8,N/A,whole ,165,NA,16,capelin,female,spent,FA,eyeless,NA,217,
1998,5,8,N/A,whole ,NA,NA,5.5,capelin,female,spent,NA,headless,NA,217,
1998,5,8,N/A,whole ,128,NA,6,capelin,female,spent,NA,headless,NA,217,
1998,5,8,N/A,whole ,NA,NA,6.2,capelin,female,spent,NA,headless,NA,217,
1998,5,8,N/A,whole ,145,NA,8.5,capelin,female,spent,FA,snoutless,NA,217,
1998,5,8,N/A,whole ,124,NA,7,capelin,female,gravid,NA,headless,NA,217,
1998,5,8,N/A,partial,NA,NA,8,capelin,female,gravid,BB,NA,NA,217,
1998,5,8,N/A,whole ,117,NA,8,sculpin,NA,NA,NA,NA,NA,217,
1998,5,8,N/A,whole ,148,NA,11.1,capelin,female,spent,FA,eyeless,NA,217,
1998,5,8,N/A,whole ,128,NA,11,capelin,female,gravid,BA,eyeless,NA,217,
1998,5,8,N/A,whole ,137,NA,10.8,capelin,female,spent,FB,snoutless,NA,217,
1998,5,8,N/A,whole ,156,NA,10.7,capelin,male,unknown,BA,fresh,NA,217,
1998,5,8,N/A,whole ,143,NA,14,capelin,female,gravid,FB,NA,NA,217,
1998,5,8,N/A,partial,NA,NA,NA,capelin,female,immature,BA,NA,NA,217,
1998,5,8,N/A,whole ,130,NA,6.5,capelin,female,immature,FA,headless,NA,217,
1998,5,8,N/A,whole ,139,NA,9.5,capelin,female,spent,A,headless,NA,217,
1998,5,8,N/A,whole ,120,NA,7,capelin,female,immature,BB,headless,NA,217,
1998,5,8,N/A,whole ,134,NA,11.5,capelin,female,spent,BB,headless,NA,217,
1998,5,8,N/A,whole ,138,NA,12,capelin,female,gravid,FB,eyeless,NA,217,
1998,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,NA,snoutless,NA,217,
1998,5,8,N/A,whole ,133,NA,11.8,capelin,female,gravid,FA,headless,NA,217,
1998,4,8,18:00-20:30,whole ,149,NA,10.6,capelin,unknown,immature,FA,headless,NA,216,
1998,4,8,18:00-20:30,whole ,136,NA,11,capelin,unknown,immature,BB,snoutless,NA,216,
1998,4,8,18:00-20:30,whole ,149,NA,15.4,capelin,female,gravid,BA,headless,NA,216,
1998,4,8,18:00-20:30,whole ,141,NA,6.5,capelin,unknown,immature,BA,NA,NA,216,
1998,4,8,18:00-20:30,whole ,133,NA,12,capelin,female,gravid,FA,eyeless,NA,216,
1998,4,8,18:00-20:30,whole ,134,NA,10,capelin,unknown,immature,FA,fresh,NA,216,
1998,4,8,18:00-20:30,whole ,139,NA,12,capelin,female,gravid,BB,headless,NA,216,
